Games	Sport	Event	Gender	Medallist	CountryCode	CountryName	Medal	Result	Unit	ResultInSeconds
1960	Rowing	Coxless Fours Men	Men	"Yury Bachurov, Igor Akhremchik, Valentin Morkovkin, Anatoly Tarabrin"	URS	Russia	Bronze	06:29.6	M:S:DD	389.62
1960	Rowing	Coxless Pairs Men	Men	"Valentin Boreyko, Oleg Golovanov"	URS	Russia	Gold	07:02.0	M:S:DD	422.01
1960	Rowing	Coxless Pairs Men	Men	"Josef Kloimstein, Alfred Sageder"	AUT	Austria	Silver	07:03.7	M:S:DD	423.69
1960	Rowing	Coxless Pairs Men	Men	"Toimi Pitk?nen, Veli Lehtel?"	FIN	Finland	Bronze	07:03.8	M:S:DD	423.8
1960	Rowing	Double Sculls Men	Men	"V?clav Koz?k, Pavel Schmidt"	CZE	Czech Republic	Gold	06:47.5	M:S:DD	407.5
1960	Rowing	Double Sculls Men	Men	"Aleksandr Berkutov, Yury Tyukalov"	URS	Russia	Silver	06:50.5	M:S:DD	410.49
1960	Rowing	Double Sculls Men	Men	"Rolf Larcher, Ernst H?rlimann"	SUI	Switzerland	Bronze	06:50.6	M:S:DD	410.59
1960	Rowing	Eights Men	Men	"Karl-Heinrich von Groddeck, Klaus Bittner, Karl-Heinz Hopp, Hans Lenk, Willi Padge, Frank Schepke, Kraft Schepke, Manfred Rulffs, Walter Schr?der"	GER	Germany	Gold	05:57.2	M:S:DD	357.18
1960	Rowing	Eights Men	Men	"John Lecky, Lorne Loomer, William McKerlich, Archibald McKinnon, Glen Mervyn, Nelson Kuhn, Ignace D'Hondt, Sohen Biln, Donald Arnold"	CAN	Canada	Silver	06:01.5	M:S:DD	361.52
1960	Rowing	Eights Men	Men	"Miroslav Kon?cek, Bohumil Janousek, Jan Jindra, Jir? Lund?k, Stanislav Lusk, V?clav Pavkovic, Ludek Pojezny, Josef Ventus, Jan Sv?da"	CZE	Czech Republic	Bronze	06:04.8	M:S:DD	364.84
1960	Rowing	Single Sculls Men	Men	Vyacheslav Ivanov	URS	Russia	Gold	07:14.0	M:S:DD	433.96
1960	Rowing	Single Sculls Men	Men	Achim Hill	GER	Germany	Silver	07:20.2	M:S:DD	440.21
1960	Rowing	Single Sculls Men	Men	Teodor Kocerka	POL	Poland	Bronze	07:21.3	M:S:DD	441.26
1960	Swimming	100m Backstroke Men	Men	David Theile	AUS	Australia	Gold	01:01.9	M:S:DD	61.9
1960	Swimming	100m Backstroke Men	Men	Frank McKinney	USA	United States of America	Silver	01:02.1	M:S:DD	62.1
1960	Swimming	100m Backstroke Men	Men	Robert Bennett	USA	United States of America	Bronze	01:02.3	M:S:DD	62.3
1960	Swimming	100m Backstroke Women	Women	Lynn Burke	USA	United States of America	Gold	01:09.3	M:S:DD	69.3
1960	Swimming	100m Backstroke Women	Women	Natalie Steward	GBR	Great Britain	Silver	01:10.8	M:S:DD	70.8
1960	Swimming	100m Backstroke Women	Women	Satoko Tanaka	JPN	Japan	Bronze	01:11.4	M:S:DD	71.4
1960	Swimming	100m Butterfly Women	Women	Carolyn Schuler	USA	United States of America	Gold	01:09.5	M:S:DD	69.5
1960	Swimming	100m Butterfly Women	Women	Marianne Heemskerk	NED	Netherlands	Silver	01:10.4	M:S:DD	70.4
1960	Swimming	100m Butterfly Women	Women	Janice Andrew	AUS	Australia	Bronze	01:12.2	M:S:DD	72.2
1960	Swimming	100m Freestyle Men	Men	John Devitt	AUS	Australia	Gold	55.2	M:S:DD	55.2
1960	Swimming	100m Freestyle Men	Men	Lance Larson	USA	United States of America	Silver	55.2	M:S:DD	55.2
1960	Swimming	100m Freestyle Men	Men	Manuel dos Santos	BRA	Brazil	Bronze	55.4	M:S:DD	55.4
1960	Swimming	100m Freestyle Women	Women	Dawn Fraser	AUS	Australia	Gold	01:01.2	M:S:DD	61.2
1960	Swimming	100m Freestyle Women	Women	Chris von Saltza	USA	United States of America	Silver	01:02.8	M:S:DD	62.8
1960	Swimming	100m Freestyle Women	Women	Natalie Steward	GBR	Great Britain	Bronze	01:03.1	M:S:DD	63.1
1960	Swimming	1500m Freestyle Men	Men	John Konrads	AUS	Australia	Gold	17:19.6	M:S:DD	1039.6
1960	Swimming	1500m Freestyle Men	Men	Murray Rose	AUS	Australia	Silver	17:21.7	M:S:DD	1041.7
1960	Swimming	1500m Freestyle Men	Men	George Breen	USA	United States of America	Bronze	17:30.6	M:S:DD	1050.6
1960	Swimming	200m Breaststroke Men	Men	Bill Mulliken	USA	United States of America	Gold	02:37.4	M:S:DD	157.4
1960	Swimming	200m Breaststroke Men	Men	Yoshihiko Osaki	JPN	Japan	Silver	02:38.0	M:S:DD	158
1960	Swimming	200m Breaststroke Men	Men	Wieger Mensonides	NED	Netherlands	Bronze	02:39.7	M:S:DD	159.7
1960	Swimming	200m Breaststroke Women	Women	Anita Lonsbrough	GBR	Great Britain	Gold	02:49.5	M:S:DD	169.5
1960	Swimming	200m Breaststroke Women	Women	Wiltrud Urselmann	GER	Germany	Silver	02:50.0	M:S:DD	170
1960	Swimming	200m Breaststroke Women	Women	Barbara G?bel	GER	Germany	Bronze	02:53.6	M:S:DD	173.6
1960	Swimming	200m Butterfly Men	Men	Michael Troy	USA	United States of America	Gold	02:12.8	M:S:DD	132.8
1960	Swimming	200m Butterfly Men	Men	Neville Hayes	AUS	Australia	Silver	02:14.6	M:S:DD	134.6
1960	Swimming	200m Butterfly Men	Men	David Gillanders	USA	United States of America	Bronze	02:15.3	M:S:DD	135.3
1960	Swimming	400m Freestyle Men	Men	Murray Rose	AUS	Australia	Gold	04:18.3	M:S:DD	258.3
1960	Swimming	400m Freestyle Men	Men	Tsuyoshi Yamanaka	JPN	Japan	Silver	04:21.4	M:S:DD	261.4
1960	Swimming	400m Freestyle Men	Men	John Konrads	AUS	Australia	Bronze	04:21.8	M:S:DD	261.8
1960	Swimming	400m Freestyle Women	Women	Chris von Saltza	USA	United States of America	Gold	04:50.6	M:S:DD	290.6
1960	Swimming	400m Freestyle Women	Women	Jane Cederqvist	SWE	Sweden	Silver	04:53.9	M:S:DD	293.9
1960	Swimming	400m Freestyle Women	Women	Tineke Lagerberg	NED	Netherlands	Bronze	04:56.9	M:S:DD	296.9
1960	Swimming	4x100m Freestyle Relay Women	Women	"Chris von Saltza, Shirley Stobs, Joan Spillane, Carolyn Wood"	USA	United States of America	Gold	04:08.9	M:S:DD	248.9
1960	Swimming	4x100m Freestyle Relay Women	Women	"Alva Colqhoun, Lorraine Crapp, Dawn Fraser, Ilsa Konrads"	AUS	Australia	Silver	04:11.3	M:S:DD	251.3
1960	Swimming	4x100m Freestyle Relay Women	Women	"Ursula Brunner, Christel Steffin, Gisela Wei?, Heidi Pechstein"	GER	Germany	Bronze	04:19.7	M:S:DD	259.7
1960	Swimming	4x100m Medley Relay Men	Men	"Frank McKinney, Lance Larson, Jeffrey Farrell, Paul Hait"	USA	United States of America	Gold	04:05.4	M:S:DD	245.4
1960	Swimming	4x100m Medley Relay Men	Men	"Neville Hayes, Terry Gathercole, Geoffrey Shipton, David Theile"	AUS	Australia	Silver	04:12.0	M:S:DD	252
1960	Swimming	4x100m Medley Relay Men	Men	"Kazuo Tomita, Keigo Shimizu, Yoshihiko Osaki, Koichi Hirakida"	JPN	Japan	Bronze	04:12.2	M:S:DD	252.2
1960	Swimming	4x100m Medley Relay Women	Women	"Carolyn Schuler, Chris von Saltza, Lynn Burke, Patty Kempner"	USA	United States of America	Gold	04:41.1	M:S:DD	281.1
1960	Swimming	4x100m Medley Relay Women	Women	"Janice Andrew, Dawn Fraser, Marilyn Wilson, Rosemary Lassig"	AUS	Australia	Silver	04:45.9	M:S:DD	285.9
1960	Swimming	4x100m Medley Relay Women	Women	"Ingrid Schmidt, B?rbel Fuhrmann, Ursula Brunner, Ursula K?per"	GER	Germany	Bronze	04:47.6	M:S:DD	287.6
1960	Swimming	4x200m Freestyle Relay Men	Men	"George Harrison, Richard Blick, Jeffrey Farrell, Michael Troy"	USA	United States of America	Gold	08:10.2	M:S:DD	490.2
1960	Swimming	4x200m Freestyle Relay Men	Men	"Tatsuo Fujimoto, Makoto Fukui, Hiroshi Ishii, Tsuyoshi Yamanaka"	JPN	Japan	Silver	08:13.2	M:S:DD	493.2
1960	Swimming	4x200m Freestyle Relay Men	Men	"John Konrads, John Devitt, David Dickson, Murray Rose"	AUS	Australia	Bronze	08:13.8	M:S:DD	493.8
1964	Athletics	10000m Men	Men	Billy Mills	USA	United States of America	Gold	28:24.4	M:SS:DD	1704.4
1964	Athletics	10000m Men	Men	Mohamed Gammoudi	TUN	Tunisia	Silver	28:24.8	M:SS:DD	1704.8
1964	Athletics	10000m Men	Men	Ron Clarke	AUS	Australia	Bronze	28:25.8	M:SS:DD	1705.8
1964	Athletics	100m Men	Men	Bob Hayes	USA	United States of America	Gold	10	#:DD	10
1964	Athletics	100m Men	Men	Enrique Figuerola	CUB	Cuba	Silver	10.2	#:DD	10.2
1964	Athletics	100m Men	Men	Harry Jerome	CAN	Canada	Bronze	10.2	#:DD	10.2
1964	Athletics	100m Women	Women	Wyomia Tyus	USA	United States of America	Gold	11.4	#:DD	11.4
1964	Athletics	100m Women	Women	Edith McGuire	USA	United States of America	Silver	11.6	#:DD	11.6
1964	Athletics	100m Women	Women	Ewa Klobukowska	POL	Poland	Bronze	11.6	#:DD	11.6
1964	Athletics	110m Hurdles Men	Men	Hayes Jones	USA	United States of America	Gold	13.6	#:DD	13.6
1964	Athletics	110m Hurdles Men	Men	Blain Lindgren	USA	United States of America	Silver	13.7	#:DD	13.7
1964	Athletics	110m Hurdles Men	Men	Anatoly Mikhaylov	URS	Russia	Bronze	13.7	#:DD	13.7
1964	Athletics	1500m Men	Men	Peter Snell	NZL	New Zealand	Gold	03:38.1	M:SS:DD	218.1
1964	Athletics	1500m Men	Men	Josef Odlozil	CZE	Czech Republic	Silver	03:39.6	M:SS:DD	219.6
1964	Athletics	1500m Men	Men	John Davies	NZL	New Zealand	Bronze	03:39.6	M:SS:DD	219.6
1964	Athletics	200m Men	Men	Henry Carr	USA	United States of America	Gold	20.3	#:DD	20.3
1964	Athletics	200m Men	Men	Paul Drayton	USA	United States of America	Silver	20.5	#:DD	20.5
1964	Athletics	200m Men	Men	Edwin Roberts	TRI	Trinidad and Tobago	Bronze	20.6	#:DD	20.6
1964	Athletics	200m Women	Women	Edith McGuire	USA	United States of America	Gold	23	#:DD	23
1964	Athletics	200m Women	Women	Irena Szewinska	POL	Poland	Silver	23.1	#:DD	23.1
1964	Athletics	200m Women	Women	Marilyn Black	AUS	Australia	Bronze	23.1	#:DD	23.1
1964	Athletics	20km Walk Men	Men	Ken Matthews	GBR	Great Britain	Gold	01:29:34	H:MM:SS	5374
1964	Athletics	20km Walk Men	Men	Dieter Lindner	GER	Germany	Silver	01:31:13	H:MM:SS	5473
1964	Athletics	20km Walk Men	Men	Vladimir Golubnichy	URS	Russia	Bronze	01:31:59	H:MM:SS	5519
1964	Athletics	3000m Steeplechase Men	Men	Gaston Roelants	BEL	Belgium	Gold	08:30.8	M:SS:DD	510.8
1964	Athletics	3000m Steeplechase Men	Men	Maurice Herriott	GBR	Great Britain	Silver	08:32.4	M:SS:DD	512.4
1964	Athletics	3000m Steeplechase Men	Men	Ivan Belyaev	URS	Russia	Bronze	08:33.8	M:SS:DD	513.8
1964	Athletics	400m Hurdles Men	Men	Rex Cawley	USA	United States of America	Gold	49.6	#:DD	49.6
1964	Athletics	400m Hurdles Men	Men	John Cooper	GBR	Great Britain	Silver	50.1	#:DD	50.1
1964	Athletics	400m Hurdles Men	Men	Salvatore Morale	ITA	Italy	Bronze	50.1	#:DD	50.1
1964	Athletics	400m Men	Men	Michael Larrabee	USA	United States of America	Gold	45.1	#:DD	45.1
1964	Athletics	400m Men	Men	Wendell Mottley	TRI	Trinidad and Tobago	Silver	45.2	#:DD	45.2
1964	Athletics	400m Men	Men	Andrzej Badewski	POL	Poland	Bronze	45.6	#:DD	45.6
1964	Athletics	400m Women	Women	Betty Cuthbert	AUS	Australia	Gold	52	#:DD	52
1964	Athletics	400m Women	Women	Ann Packer	GBR	Great Britain	Silver	52.2	#:DD	52.2
1964	Athletics	400m Women	Women	Judith Amoore	AUS	Australia	Bronze	53.4	#:DD	53.4
1964	Athletics	4x100m Relay Men	Men	"Gerald Ashworth, Paul Drayton, Bob Hayes, Richard Stebbins"	USA	United States of America	Gold	39	#:DD	39
1964	Athletics	4x100m Relay Men	Men	"Andrzej Zieliwski, Wieslaw Maniak, Marian Foik, Marian Dudziak"	POL	Poland	Silver	39.3	#:DD	39.3
1964	Athletics	4x100m Relay Men	Men	"Jocelyn Delecour, Paul Genevay, Bernard Laidebeur, Claude Piquemal"	FRA	France	Bronze	39.3	#:DD	39.3
1964	Athletics	4x100m Relay Women	Women	"Ewa Klobukowska, Halina G?recka-Richter, Teresa Ciepla, Irena Szewinska"	POL	Poland	Gold	43.6	#:DD	43.6
1964	Athletics	4x100m Relay Women	Women	"Wyomia Tyus, Marilyn White, Willye White, Edith McGuire"	USA	United States of America	Silver	43.9	#:DD	43.9
1964	Athletics	4x100m Relay Women	Women	"Mary Rand, Janet Simpson, Daphne Arden, Dorothy Hyman"	GBR	Great Britain	Bronze	44	#:DD	44
1964	Athletics	4x400m Relay Men	Men	"Michael Larrabee, Ulis Williams, Henry Carr, Ollan Cassell"	USA	United States of America	Gold	03:00.7	M:SS:DD	180.7
1964	Athletics	4x400m Relay Men	Men	"John Cooper, Robbie Brightwell, Timothy Graham, Adrian Metcalfe"	GBR	Great Britain	Silver	03:01.6	M:SS:DD	181.6
1964	Athletics	4x400m Relay Men	Men	"Wendell Mottley, Edwin Skinner, Edwin Roberts, Kent Bernard"	TRI	Trinidad and Tobago	Bronze	03:01.7	M:SS:DD	181.7
1964	Athletics	5000m Men	Men	Bob Schul	USA	United States of America	Gold	13:48.8	M:SS:DD	828.8
1964	Athletics	5000m Men	Men	Harald Norpoth	GER	Germany	Silver	13:49.6	M:SS:DD	829.6
1964	Athletics	5000m Men	Men	Bill Dellinger	USA	United States of America	Bronze	13:49.8	M:SS:DD	829.8
1964	Athletics	50km Walk Men	Men	Abdon Pamich	ITA	Italy	Gold	04:11:12	H:MM:SS	15072
1964	Athletics	50km Walk Men	Men	Paul Nihill	GBR	Great Britain	Silver	04:11:31	H:MM:SS	15091
1964	Athletics	50km Walk Men	Men	Ingvar Pettersson	SWE	Sweden	Bronze	04:14:17	H:MM:SS	15257
1964	Athletics	800m Men	Men	Peter Snell	NZL	New Zealand	Gold	01:45.1	M:SS:DD	105.1
1964	Athletics	800m Men	Men	William Crothers	CAN	Canada	Silver	01:45.6	M:SS:DD	105.6
1964	Athletics	800m Men	Men	Wilson Kiprugut	KEN	Kenya	Bronze	01:45.9	M:SS:DD	105.9
1964	Athletics	800m Women	Women	Ann Packer	GBR	Great Britain	Gold	02:01.1	M:SS:DD	121.1
1964	Athletics	800m Women	Women	Maryvonne Dupureur	FRA	France	Silver	02:01.9	M:SS:DD	121.9
1964	Athletics	800m Women	Women	Marise Chamberlain	NZL	New Zealand	Bronze	02:02.8	M:SS:DD	122.8
1964	Athletics	Marathon Men	Men	Abebe Bikila	ETH	Ethiopia	Gold	02:12:11	H:MM:SS	7931
1964	Athletics	Marathon Men	Men	Basil Heatley	GBR	Great Britain	Silver	02:16:19	H:MM:SS	8179
1964	Athletics	Marathon Men	Men	Kokichi Tsuburaya	JPN	Japan	Bronze	02:16:22	H:MM:SS	8182
1964	Canoeing	C1 1000m Canadian Singles Men	Men	J?rgen Eschert	GER	Germany	Gold	04:35.1	M:S:DD	275.14
1964	Canoeing	C1 1000m Canadian Singles Men	Men	Andrei Igorov	ROM	Romania	Silver	04:37.9	M:S:DD	277.89
1964	Canoeing	C1 1000m Canadian Singles Men	Men	Yevgeny Penyaev	URS	Russia	Bronze	04:38.3	M:S:DD	278.31
1964	Canoeing	C2 1000m Canadian Pairs Men	Men	"Stepan Oshchepkov, Andrey Khimich"	URS	Russia	Gold	04:04.6	M:S:DD	244.64
1964	Canoeing	C2 1000m Canadian Pairs Men	Men	"Michel Chapuis, Jean Boudehen"	FRA	France	Silver	04:06.5	M:S:DD	246.52
1964	Canoeing	C2 1000m Canadian Pairs Men	Men	"John S?rensen, Peer Nielsen"	DEN	Denmark	Bronze	04:07.5	M:S:DD	247.48
1964	Canoeing	K1 1000m Kayak Singles Men	Men	Rolf Peterson	SWE	Sweden	Gold	03:57.1	M:S:DD	237.13
1964	Canoeing	K1 1000m Kayak Singles Men	Men	Mih?ly Hesz	HUN	Hungary	Silver	03:57.3	M:S:DD	237.28
1964	Canoeing	K1 1000m Kayak Singles Men	Men	Aurel Vernescu	ROM	Romania	Bronze	04:00.8	M:S:DD	240.77
1964	Canoeing	K1 500m Kayak Singles Women	Women	Lyudmila Pinayeva-Khvedosyuk	URS	Russia	Gold	02:12.9	M:S:DD	132.87
1964	Canoeing	K1 500m Kayak Singles Women	Women	Hilde Lauer	ROM	Romania	Silver	02:15.3	M:S:DD	135.35
1964	Canoeing	K1 500m Kayak Singles Women	Women	Marcia Jones	USA	United States of America	Bronze	02:15.7	M:S:DD	135.68
1964	Canoeing	K2 1000m Kayak Pairs Men	Men	"Gunnar Utterberg, Sven-Olof Sj?delius"	SWE	Sweden	Gold	03:38.5	M:S:DD	218.54
1964	Canoeing	K2 1000m Kayak Pairs Men	Men	"Paul Hoekstra, Anton Geurts"	NED	Netherlands	Silver	03:39.3	M:S:DD	219.3
1964	Canoeing	K2 1000m Kayak Pairs Men	Men	"Heinz B?ker, Holger Zander"	GER	Germany	Bronze	03:40.7	M:S:DD	220.69
1964	Canoeing	K2 500m Kayak Pairs Women	Women	"Roswitha Esser, Annemarie Zimmermann"	GER	Germany	Gold	01:57.0	M:S:DD	116.95
1964	Canoeing	K2 500m Kayak Pairs Women	Women	"Francine Fox, Glorianne Perrier"	USA	United States of America	Silver	01:59.2	M:S:DD	119.16
1964	Canoeing	K2 500m Kayak Pairs Women	Women	"Cornelia Sideri, Hilde Lauer"	ROM	Romania	Bronze	02:00.3	M:S:DD	120.25
1964	Canoeing	K4 1000m Kayak Fours Men	Men	"Anatoly Grishin, Nikolay Chuzhikov, Vyacheslav Ionov, Vladimir Morozov"	URS	Russia	Gold	03:14.7	M:S:DD	194.67
1964	Canoeing	K4 1000m Kayak Fours Men	Men	"Friedhelm Wentzke, Berni Schulze, G?nter Perleberg, Holger Zander"	GER	Germany	Silver	03:15.4	M:S:DD	195.39
1964	Canoeing	K4 1000m Kayak Fours Men	Men	"Atanase Sciotnic, Aurel Vernescu, Mihai Turcas, Simion Cuciuc"	ROM	Romania	Bronze	03:15.5	M:S:DD	195.51
1964	Rowing	Coxless Fours Men	Men	"Bj?rn Hasl?v, Kurt Helmudt, John Hansen, Erik Petersen"	DEN	Denmark	Gold	06:59.3	M:S:DD	419.3
1964	Rowing	Coxless Fours Men	Men	"John Russell, Ted Nash, John James, William Barry, Hugh Wardell-Yerburgh"	GBR	Great Britain	Silver	07:00.5	M:S:DD	420.47
1964	Rowing	Coxless Fours Men	Men	"Theodore Mittet, Richard Lyon, Geoffrey Picard"	USA	United States of America	Bronze	07:01.4	M:S:DD	421.37
1964	Rowing	Coxless Pairs Men	Men	"George Hungerford, Roger Jackson"	CAN	Canada	Gold	07:32.9	M:S:DD	452.94
1964	Rowing	Coxless Pairs Men	Men	"Steven Blaisse, Ernst Veenemans"	NED	Netherlands	Silver	07:33.4	M:S:DD	453.4
1964	Rowing	Coxless Pairs Men	Men	"Wolfgang Hottenrott, Michael Schwan"	GER	Germany	Bronze	07:38.6	M:S:DD	458.63
1964	Rowing	Double Sculls Men	Men	"Oleg Tyurin, Boris Dubrovsky"	URS	Russia	Gold	07:10.7	M:S:DD	430.66
1964	Rowing	Double Sculls Men	Men	"Seymour Cromwell, James Storm"	USA	United States of America	Silver	07:13.2	M:S:DD	433.16
1964	Rowing	Double Sculls Men	Men	"Vladim?r Andrs, Pavel Hofman"	CZE	Czech Republic	Bronze	07:14.2	M:S:DD	434.23
1964	Rowing	Eights Men	Men	"William Knecht, William Stowe, Stanley Cwiklinski, Harold Budd, Joseph Amlong, Thomas Amlong, Emory Clark, Hugh Foley, R?bert Zimonyi"	USA	United States of America	Gold	06:18.2	M:S:DD	378.23
1964	Rowing	Eights Men	Men	"Karl-Heinrich von Groddeck, Hans-J?rgen Wallbrecht, Klaus Aeffke, Thomas Ahrens, Klaus Behrens, Klaus Bittner, J?rgen Schroeder, J?rgen Plagemann, Horst Meyer"	GER	Germany	Silver	06:23.3	M:S:DD	383.29
1964	Rowing	Eights Men	Men	"Richard Novy, Jan Mrv?k, Miroslav Kon?cek, Jir? Lund?k, Bohumil Janousek, Ludek Pojezny, Julius Tocek, Petr Cerm?k, Josef Ventus"	CZE	Czech Republic	Bronze	06:25.1	M:S:DD	385.11
1964	Rowing	Single Sculls Men	Men	Vyacheslav Ivanov	URS	Russia	Gold	08:22.5	M:S:DD	502.51
1964	Rowing	Single Sculls Men	Men	Achim Hill	GER	Germany	Silver	08:26.2	M:S:DD	506.24
1964	Rowing	Single Sculls Men	Men	Gottfried Kottmann	SUI	Switzerland	Bronze	08:29.7	M:S:DD	509.68
1964	Swimming	100m Backstroke Women	Women	Cathy Ferguson	USA	United States of America	Gold	01:07.7	M:S:DD	67.7
1964	Swimming	100m Backstroke Women	Women	Kiki Caron	FRA	France	Silver	01:07.9	M:S:DD	67.9
1964	Swimming	100m Backstroke Women	Women	Virginia Duenkel	USA	United States of America	Bronze	01:08.0	M:S:DD	68
1964	Swimming	100m Butterfly Women	Women	Sharon Stouder	USA	United States of America	Gold	01:04.7	M:S:DD	64.7
1964	Swimming	100m Butterfly Women	Women	Ada Kok	NED	Netherlands	Silver	01:05.6	M:S:DD	65.6
1964	Swimming	100m Butterfly Women	Women	Kathleen Ellis	USA	United States of America	Bronze	01:06.0	M:S:DD	66
1964	Swimming	100m Freestyle Men	Men	Don Schollander	USA	United States of America	Gold	53.4	M:S:DD	53.4
1964	Swimming	100m Freestyle Men	Men	Robert McGregor	GBR	Great Britain	Silver	53.5	M:S:DD	53.5
1964	Swimming	100m Freestyle Men	Men	Hans-Joachim Klein	GER	Germany	Bronze	54	M:S:DD	54
1964	Swimming	100m Freestyle Women	Women	Dawn Fraser	AUS	Australia	Gold	59.5	M:S:DD	59.5
1964	Swimming	100m Freestyle Women	Women	Sharon Stouder	USA	United States of America	Silver	59.9	M:S:DD	59.9
